spots,legs,eyes,arms,colour_green,stim_id,danger_true,block,trial_in_block,trial_within_subject,agent_id,w1_true,w2_true,w3_true,w4_true,w5_true,c_true,log_c_true,bias_true,prob_cat1,sim_response,correct,performance
1,0,1,1,1,30,1,1,6,6,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.7983243879011972,1,1,0.3333333333333333
1,1,1,0,0,8,1,1,7,7,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.6868506389167446,0,0,0.2857142857142857
0,0,0,1,1,25,0,1,8,8,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.25479953595572863,0,1,0.375
0,1,1,0,1,23,0,1,9,9,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.599134661469292,1,0,0.3333333333333333
0,0,1,0,0,5,0,1,10,10,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4928222886475665,1,0,0.3
1,0,0,1,0,10,0,1,11,11,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.40644577370290874,0,1,0.36363636363636365
0,0,1,1,1,29,0,1,12,12,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.5150125348284263,0,1,0.4166666666666667
0,1,0,1,0,11,0,1,13,13,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.21789735854085096,1,0,0.38461538461538464
0,1,1,1,0,15,0,1,14,14,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.5155819704803005,1,0,0.35714285714285715
1,0,1,1,0,14,1,1,15,15,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.8032450953343149,1,1,0.4
1,1,1,1,1,32,1,1,16,16,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.80041811703316,1,1,0.4375
1,0,0,1,1,26,0,1,17,17,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4371057338283787,1,0,0.4117647058823529
1,0,0,0,1,18,0,1,18,18,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.3277776323763858,0,1,0.4444444444444444
0,1,0,0,1,19,0,1,19,19,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.14927011503987578,0,1,0.47368421052631576
0,0,1,0,1,21,0,1,20,20,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.3505568207134099,0,1,0.5
0,0,0,1,0,9,0,1,21,21,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.19050955914712653,1,0,0.47619047619047616
0,0,1,1,0,13,0,1,22,22,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.45616062919696027,1,0,0.45454545454545453
1,0,1,0,1,22,1,1,23,23,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.7414975083040832,1,1,0.4782608695652174
1,1,0,1,0,12,0,1,24,24,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4259045057331535,0,1,0.5
0,1,1,0,0,7,0,1,25,25,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.39720060833463766,1,0,0.48
1,1,1,0,1,24,1,1,26,26,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.7941059626789118,1,1,0.5
0,1,0,1,1,27,0,1,27,27,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.17607309074958508,0,1,0.5185185185185185
0,0,0,0,1,17,0,1,28,28,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.16429937122222996,0,1,0.5357142857142857
0,1,1,1,1,31,0,1,29,29,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4349444932952481,0,1,0.5517241379310345
1,1,0,0,1,20,0,1,30,30,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.43542687943771874,1,0,0.5333333333333333
1,0,1,0,0,6,1,1,31,31,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.7862134486692385,0,0,0.5161290322580645
0,0,0,0,0,1,0,1,32,32,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.16163228320851403,0,1,0.53125
0,1,0,0,0,3,0,2,1,33,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.14518416694881078,0,1,0.5454545454545454
1,0,0,0,0,2,0,2,2,34,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.39488945871076775,1,0,0.5294117647058824
0,1,1,0,0,7,0,2,3,35,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.39773470605562933,0,1,0.5428571428571428
1,0,0,0,1,18,0,2,4,36,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.3937909922189475,0,1,0.5555555555555556
0,0,1,1,0,13,0,2,5,37,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4078372910040529,1,0,0.5405405405405406
0,0,0,0,0,1,0,2,6,38,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.14256991676692723,0,1,0.5526315789473685
1,1,1,1,1,32,1,2,7,39,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.8246067386030991,1,1,0.5641025641025641
0,0,1,0,1,21,0,2,8,40,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.39729876335712644,0,1,0.575
1,1,0,1,0,12,0,2,9,41,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4190599973051446,1,0,0.5609756097560976
1,0,0,1,0,10,0,2,10,42,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.3836981289842603,0,1,0.5714285714285714
0,1,1,1,1,31,0,2,11,43,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.44484887067407963,0,1,0.5813953488372093
0,0,0,0,1,17,0,2,12,44,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.1489139184194933,0,1,0.5909090909090909
1,0,1,1,0,14,1,2,13,45,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.7997333634759415,0,0,0.5777777777777777
1,1,0,0,1,20,0,2,14,46,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.39211278898347557,0,1,0.5869565217391305
1,1,1,0,1,24,1,2,15,47,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.8000717745367913,1,1,0.5957446808510638
1,1,1,0,0,8,1,2,16,48,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.7979497537650431,1,1,0.6041666666666666
1,1,0,0,0,4,0,2,17,49,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.3877903634487683,0,1,0.6122448979591837
0,0,1,0,0,5,0,2,18,50,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.38678782850632853,0,1,0.62
0,1,0,1,0,11,0,2,19,51,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.15985022618840414,0,1,0.6274509803921569
0,1,1,1,0,15,0,2,20,52,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4023858921243204,0,1,0.6346153846153846
1,0,1,0,1,22,1,2,21,53,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.8007414551908418,1,1,0.6415094339622641
1,0,0,1,1,26,0,2,22,54,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.40661323710725666,0,1,0.6481481481481481
1,1,1,1,0,16,1,2,23,55,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.7978617123585715,1,1,0.6545454545454545
0,0,1,1,1,29,0,2,24,56,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.39824743784113015,0,1,0.6607142857142857
0,1,0,1,1,27,0,2,25,57,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.16567758718030015,0,1,0.6666666666666666
0,1,0,0,1,19,0,2,26,58,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.15802492836739246,1,0,0.6551724137931034
1,0,1,0,0,6,1,2,27,59,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.7990448638138845,1,1,0.6610169491525424
0,1,1,0,1,23,0,2,28,60,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4047867204628442,1,0,0.65
0,0,0,1,1,25,0,2,29,61,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.1468407382260669,0,1,0.6557377049180327
1,0,1,1,1,30,1,2,30,62,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.8022229340304567,1,1,0.6612903225806451
1,1,0,1,1,28,0,2,31,63,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4086074388437463,0,1,0.6666666666666666
0,0,0,1,0,9,0,2,32,64,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.15279306343244364,0,1,0.671875
0,0,0,1,1,25,0,3,1,65,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.14518416694881078,0,1,0.676923076923077
1,1,0,1,0,12,0,3,2,66,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.3961981483364328,0,1,0.6818181818181818
0,0,1,1,0,13,0,3,3,67,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.39859741849327474,1,0,0.6716417910447762
1,0,1,0,0,6,1,3,4,68,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.8134551901152064,1,1,0.6764705882352942
1,0,0,0,1,18,0,3,5,69,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4011723542610889,0,1,0.6811594202898551
1,1,0,1,1,28,0,3,6,70,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.38082457477120124,0,1,0.6857142857142857
0,1,1,1,1,31,0,3,7,71,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.3933482209921461,0,1,0.6901408450704225
0,1,0,1,0,11,0,3,8,72,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.14621363745416124,0,1,0.6944444444444444
0,1,0,0,1,19,0,3,9,73,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.14771013839211378,0,1,0.6986301369863014
1,0,1,1,1,30,1,3,10,74,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.8068469511767064,0,0,0.6891891891891891
1,1,1,1,1,32,1,3,11,75,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.8048266068755525,1,1,0.6933333333333334
0,0,1,1,1,29,0,3,12,76,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4046749741114658,0,1,0.6973684210526315
0,1,1,1,0,15,0,3,13,77,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.385319008837063,0,1,0.7012987012987013
1,1,0,0,1,20,0,3,14,78,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.3911695943041795,1,0,0.6923076923076923
0,0,0,0,0,1,0,3,15,79,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.15377247348196701,0,1,0.6962025316455697
1,0,1,0,1,22,1,3,16,80,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.8141028581381012,0,0,0.6875
1,0,0,1,0,10,0,3,17,81,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.395213941969883,0,1,0.691358024691358
1,1,1,0,0,8,1,3,18,82,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.810728872293572,1,1,0.6951219512195121
1,1,1,1,0,16,1,3,19,83,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.7991069497099665,1,1,0.6987951807228916
1,0,1,1,0,14,1,3,20,84,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.804755948879083,1,1,0.7023809523809523
1,0,0,1,1,26,0,3,21,85,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.3908668159647767,0,1,0.7058823529411765
0,1,0,1,1,27,0,3,22,86,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.14422777294468336,0,1,0.7093023255813954
0,1,0,0,0,3,0,3,23,87,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.14929174683016627,0,1,0.7126436781609196
1,1,1,0,1,24,1,3,24,88,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.8099173852509199,1,1,0.7159090909090909
0,0,1,0,0,5,0,3,25,89,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4140619813305495,1,0,0.7078651685393258
0,0,0,0,1,17,0,3,26,90,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.14749396636920897,1,0,0.7
0,1,1,0,1,23,0,3,27,91,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.40931116029477693,1,0,0.6923076923076923
0,0,0,1,0,9,0,3,28,92,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.14616028036127449,0,1,0.6956521739130435
0,1,1,0,0,7,0,3,29,93,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.40274971157085504,1,0,0.6881720430107527
1,0,0,0,0,2,0,3,30,94,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.40947387738315144,0,1,0.6914893617021277
1,1,0,0,0,4,0,3,31,95,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.40215726275704,1,0,0.6842105263157895
0,0,1,0,1,21,0,3,32,96,50,0.3,0.1,0.3,0.15,0.15,4,1.3862943611198906,0.5,0.4050604234532663,0,1,0.6875
1,1,1,1,1,32,1,1,1,1,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.5,0,0,0
1,0,0,1,0,10,0,1,2,2,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.5,0,1,0.5
1,0,1,1,1,30,1,1,3,3,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8519528019683105,1,1,0.6666666666666666
1,1,0,1,0,12,0,1,4,4,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.12248879195773409,0,1,0.75
1,0,1,0,1,22,1,1,5,5,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.9046505351008906,1,1,0.8
0,0,1,1,1,29,0,1,6,6,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8911260866564471,1,0,0.6666666666666666
1,0,0,0,0,2,0,1,7,7,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.19404506762624854,0,1,0.7142857142857143
0,1,0,0,0,3,0,1,8,8,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.1133645125951868,0,1,0.75
1,0,1,1,0,14,1,1,9,9,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.7371728521764318,1,1,0.7777777777777778
1,1,1,1,0,16,1,1,10,10,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.7862992090734395,1,1,0.8
0,0,1,1,0,13,0,1,11,11,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.474446266648481,1,0,0.7272727272727273
0,0,0,1,0,9,0,1,12,12,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.12537034862328883,0,1,0.75
1,1,0,1,1,28,0,1,13,13,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.4404573536470076,1,0,0.6923076923076923
1,0,0,1,1,26,0,1,14,14,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3604669076468167,0,1,0.7142857142857143
0,1,0,0,1,19,0,1,15,15,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.13209084348802233,0,1,0.7333333333333333
0,1,1,1,1,31,0,1,16,16,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.4890059659640437,0,1,0.75
0,0,0,0,0,1,0,1,17,17,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.07924211789142555,0,1,0.7647058823529411
0,1,0,1,1,27,0,1,18,18,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.13123268286649098,0,1,0.7777777777777778
0,1,1,1,0,15,0,1,19,19,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.42568964588968344,1,0,0.7368421052631579
1,1,0,0,0,4,0,1,20,20,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.2711906753375086,0,1,0.75
0,1,1,0,1,23,0,1,21,21,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3989088751997985,1,0,0.7142857142857143
1,1,1,0,1,24,1,1,22,22,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8453851909464228,1,1,0.7272727272727273
0,0,0,1,1,25,0,1,23,23,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.12425878044059413,0,1,0.7391304347826086
0,0,1,0,1,21,0,1,24,24,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.42382396751811813,1,0,0.7083333333333334
1,0,0,0,1,18,0,1,25,25,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.41829792356547085,1,0,0.68
0,1,0,1,0,11,0,1,26,26,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.10443789788559864,0,1,0.6923076923076923
0,0,1,0,0,5,0,1,27,27,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3401486835995945,0,1,0.7037037037037037
1,0,1,0,0,6,1,1,28,28,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8135646321392964,1,1,0.7142857142857143
1,1,1,0,0,8,1,1,29,29,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8432236216326783,1,1,0.7241379310344828
0,1,1,0,0,7,0,1,30,30,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3787625866263303,0,1,0.7333333333333333
0,0,0,0,1,17,0,1,31,31,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.10890551405462205,0,1,0.7419354838709677
1,1,0,0,1,20,0,1,32,32,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3942141541740454,0,1,0.75
1,1,0,0,0,4,0,2,1,33,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3446366800465236,0,1,0.7575757575757576
0,1,0,0,0,3,0,2,2,34,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.09339302198217855,0,1,0.7647058823529411
1,0,1,1,0,14,1,2,3,35,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8624123950495786,0,0,0.7428571428571429
0,0,1,1,0,13,0,2,4,36,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.39042928784931785,0,1,0.75
1,0,1,0,0,6,1,2,5,37,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8558455860923342,0,0,0.7297297297297297
0,0,0,0,1,17,0,2,6,38,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.09362825862510736,0,1,0.7368421052631579
1,1,0,0,1,20,0,2,7,39,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.32129547181252177,0,1,0.7435897435897436
0,1,1,0,1,23,0,2,8,40,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.34100477275243907,0,1,0.75
1,1,1,1,1,32,1,2,9,41,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8493614719054291,1,1,0.7560975609756098
0,0,0,1,0,9,0,2,10,42,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.10774256917275056,0,1,0.7619047619047619
1,0,0,0,0,2,0,2,11,43,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3592097124315219,0,1,0.7674418604651163
0,1,1,1,0,15,0,2,12,44,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.36048942584695526,0,1,0.7727272727272727
1,1,0,1,0,12,0,2,13,45,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.35968702137839687,0,1,0.7777777777777778
1,0,0,1,1,26,0,2,14,46,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3683911959695548,1,0,0.7608695652173914
1,0,1,0,1,22,1,2,15,47,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8524788065371067,1,1,0.7659574468085106
0,1,1,1,1,31,0,2,16,48,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.36265629454178766,0,1,0.7708333333333334
0,1,0,1,1,27,0,2,17,49,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.10293474924726405,0,1,0.7755102040816326
1,1,1,0,0,8,1,2,18,50,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8460486891796514,1,1,0.78
0,0,1,0,1,21,0,2,19,51,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3713243575074786,1,0,0.7647058823529411
0,0,0,1,1,25,0,2,20,52,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.09327796579913612,0,1,0.7692307692307693
0,1,1,0,0,7,0,2,21,53,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3689324979424244,1,0,0.7547169811320755
0,0,0,0,0,1,0,2,22,54,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.10580841453574058,0,1,0.7592592592592593
1,0,1,1,1,30,1,2,23,55,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8583054116408064,0,0,0.7454545454545455
0,1,0,0,1,19,0,2,24,56,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.09013255979608943,0,1,0.75
1,1,0,1,1,28,0,2,25,57,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.36044171421076615,0,1,0.7543859649122807
0,1,0,1,0,11,0,2,26,58,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.09091421419892684,0,1,0.7586206896551724
1,0,0,0,1,18,0,2,27,59,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3648951590445345,0,1,0.7627118644067796
0,0,1,0,0,5,0,2,28,60,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3756558553645192,1,0,0.75
1,1,1,1,0,16,1,2,29,61,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8528297626313601,1,1,0.7540983606557377
0,0,1,1,1,29,0,2,30,62,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.36817345065797186,0,1,0.7580645161290323
1,1,1,0,1,24,1,2,31,63,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8451401880728365,1,1,0.7619047619047619
1,0,0,1,0,10,0,2,32,64,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3672377765934886,0,1,0.765625
1,0,0,1,0,10,0,3,1,65,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3446366800465236,0,1,0.7692307692307693
0,0,0,1,1,25,0,3,2,66,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.09447686682260024,0,1,0.7727272727272727
0,1,0,0,1,19,0,3,3,67,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.09444753583234242,0,1,0.7761194029850746
0,1,1,1,1,31,0,3,4,68,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3519614673317402,1,0,0.7647058823529411
1,0,1,0,0,6,1,3,5,69,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.862261761888696,1,1,0.7681159420289855
0,0,0,0,0,1,0,3,6,70,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.10166296015314141,0,1,0.7714285714285715
1,1,0,1,0,12,0,3,7,71,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3427403983316549,1,0,0.7605633802816901
1,0,0,0,1,18,0,3,8,72,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3548281591885424,0,1,0.7638888888888888
0,1,1,0,0,7,0,3,9,73,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3673808748097691,0,1,0.7671232876712328
0,0,1,0,1,21,0,3,10,74,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.35684543478328085,0,1,0.7702702702702703
1,0,1,0,1,22,1,3,11,75,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8562570843250734,1,1,0.7733333333333333
1,0,1,1,0,14,1,3,12,76,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8555835132880169,1,1,0.7763157894736842
0,0,0,1,0,9,0,3,13,77,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.09925318812700118,1,0,0.7662337662337663
1,1,1,0,1,24,1,3,14,78,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8561003480301574,1,1,0.7692307692307693
0,1,0,1,0,11,0,3,15,79,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.08925168275426652,1,0,0.759493670886076
1,1,0,1,1,28,0,3,16,80,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3396017882508923,1,0,0.75
1,1,0,0,1,20,0,3,17,81,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3576663217932697,0,1,0.7530864197530864
1,1,1,1,1,32,1,3,18,82,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.8480415265702265,1,1,0.7560975609756098
1,0,1,1,1,30,1,3,19,83,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.858738580604187,1,1,0.7590361445783133
0,1,1,1,0,15,0,3,20,84,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.34369692155657994,0,1,0.7619047619047619
0,0,1,0,0,5,0,3,21,85,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.3541873787176466,0,1,0.7647058823529411
0,1,1,0,1,23,0,3,22,86,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.35184449782901744,0,1,0.7674418604651163
1,0,0,0,0,2,0,3,23,87,51,0.3,0.1,0.3,0.15,0.15,5,1.6094379124341003,0.5,0.35713646005181865,0,1,0.7701149425287356
